attendee_id,direction,trip_option,leg1_mode,leg1_length,leg1_duration,leg1_from_lat,leg1_from_lng,leg1_to_lat,leg1_to_lng,leg1_from_scheduledTime,leg1_to_scheduledTime,leg1_roads,leg1_route,total_duration,total_length,leg2_mode,leg2_length,leg2_duration,leg2_from_lat,leg2_from_lng,leg2_to_lat,leg2_to_lng,leg2_from_scheduledTime,leg2_to_scheduledTime,leg2_roads,leg2_route,leg3_mode,leg3_length,leg3_duration,leg3_from_lat,leg3_from_lng,leg3_to_lat,leg3_to_lng,leg3_from_scheduledTime,leg3_to_scheduledTime,leg3_roads,leg3_route,leg4_mode,leg4_length,leg4_duration,leg4_from_lat,leg4_from_lng,leg4_to_lat,leg4_to_lng,leg4_from_scheduledTime,leg4_to_scheduledTime,leg4_roads,leg4_route,leg5_mode,leg5_length,leg5_duration,leg5_from_lat,leg5_from_lng,leg5_to_lat,leg5_to_lng,leg5_from_scheduledTime,leg5_to_scheduledTime,leg5_roads,leg5_route,leg6_mode,leg6_length,leg6_duration,leg6_from_lat,leg6_from_lng,leg6_to_lat,leg6_to_lng,leg6_from_scheduledTime,leg6_to_scheduledTime,leg6_roads,leg6_route,leg7_mode,leg7_length,leg7_duration,leg7_from_lat,leg7_from_lng,leg7_to_lat,leg7_to_lng,leg7_from_scheduledTime,leg7_to_scheduledTime,leg7_roads,leg7_route,leg8_mode,leg8_length,leg8_duration,leg8_from_lat,leg8_from_lng,leg8_to_lat,leg8_to_lng,leg8_from_scheduledTime,leg8_to_scheduledTime,leg8_roads,leg8_route,leg9_mode,leg9_length,leg9_duration,leg9_from_lat,leg9_from_lng,leg9_to_lat,leg9_to_lng,leg9_from_scheduledTime,leg9_to_scheduledTime,leg9_roads,leg9_route,leg10_mode,leg10_length,leg10_duration,leg10_from_lat,leg10_from_lng,leg10_to_lat,leg10_to_lng,leg10_from_scheduledTime,leg10_to_scheduledTime,leg10_roads,leg10_route,leg11_mode,leg11_length,leg11_duration,leg11_from_lat,leg11_from_lng,leg11_to_lat,leg11_to_lng,leg11_from_scheduledTime,leg11_to_scheduledTime,leg11_roads,leg11_route,leg12_mode,leg12_length,leg12_duration,leg12_from_lat,leg12_from_lng,leg12_to_lat,leg12_to_lng,leg12_from_scheduledTime,leg12_to_scheduledTime,leg12_roads,leg12_route,leg13_mode,leg13_length,leg13_duration,leg13_from_lat,leg13_from_lng,leg13_to_lat,leg13_to_lng,leg13_from_scheduledTime,leg13_to_scheduledTime,leg13_roads,leg13_route,leg14_mode,leg14_length,leg14_duration,leg14_from_lat,leg14_from_lng,leg14_to_lat,leg14_to_lng,leg14_from_scheduledTime,leg14_to_scheduledTime,leg14_roads,leg14_route,leg15_mode,leg15_length,leg15_duration,leg15_from_lat,leg15_from_lng,leg15_to_lat,leg15_to_lng,leg15_from_scheduledTime,leg15_to_scheduledTime,leg15_roads,leg15_route
A00197,return,1,BICYCLE,27.469720000000002,97.23333333333333,51.4998731,5.4332325,51.436958,5.6869766,2025-05-17T23:46:00+02:00,2025-05-18T01:23:14+02:00,"Ekkersweijer, bike path, bike path, Ekkersweijer, bike path, bike path, Rondje Eindhoven - Hoofdroute, Oude Bossche Baan, Oude Bossche Baan, Doctor Berlagelaan, Europalaan, Kloosterdreef, Kloosterdreef, Woenselse Markt, Kruisstraat, Kruisstraattunnel, Fellenoordpad, Vestdijktunnel, Vestdijk, Kanaalstraat, Kanaalstraat, Kanaaldijk-Zuid, Kanaaldijk-Zuid, bike path, Hulst, Urkhovenseweg, Fietsrondje Geldrop-Mierlo, Kanaaldijk Hulsterbroek, Wim Raaijmakerspassage, Heikrekel, Vamweg, bike path, Broekstraat, bike path, Kaldersedijk, Geldropse Ventweg, bike path, bike path, Korte Brugstraat, Brugstraat, bike path, bike path, Brugstraat, EuroVelo 4 - Centraal-Europaroute - deel Nederland, Schelde-Rheinroute - 06 - Stad van Gerwen - Neerkant, Bekelaar, Mierloseweg, Herselseweg, Kerkenhuis, Achterbroek, Achterbroek, Oude Goorenweg",,97.23333333333333,27.469720000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00198,departure,1,CAR,19.3191,19.416666666666668,51.4325858,5.5613689,51.4998731,5.4332325,2025-05-17T20:25:35+02:00,2025-05-17T20:45:00+02:00,"Brunel, Wingerd, Boldert, Winde, Nuenenseweg, road, Nuenenseweg, Collse Hoefdijk, Collse Hoefdijk, road, Collse Hoefdijk, road, Collse Hoefdijk, road, Collse Hoefdijk, Smits van Oyenlaan, ramp, A270, N270, Eisenhowerlaan, link, Insulindelaan, Onze Lieve Vrouwestraat, Pastoriestraat, Kronehoefstraat, Boschdijk, Eindhovenseweg-Zuid, Terraweg, Ekkersweijer, road, road, Ekkersweijer",,19.416666666666668,19.3191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00198,return,1,CAR,19.3738,19.15,51.4998731,5.4332325,51.4325858,5.5613689,2025-05-17T22:39:00+02:00,2025-05-17T22:58:09+02:00,"Ekkersweijer, Terraweg, road, Eindhovenseweg-Zuid, Boschdijk, Ring Eindhoven, Kronehoefstraat, Pastoriestraat, Onze Lieve Vrouwestraat, Insulindelaan, Insulindeplein, Insulindeplein, Eisenhowerlaan, N270, A270, ramp, Collse Hoefdijk, road, Collse Hoefdijk, road, Collse Hoefdijk, road, Collse Hoefdijk, Collse Hoefdijk, Nuenenseweg, road, Nuenenseweg, Winde, Boldert, Wingerd, Brunel",,19.15,19.3738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00199,return,1,WALK,2.9338200000000003,37.56666666666667,51.4998731,5.4332325,51.5083259,5.408478,2025-05-17T00:45:00+02:00,2025-05-17T01:22:34+02:00,"Ekkersweijer, bike path, bike path, Terraweg, Eindhovenseweg-Zuid, Eindhovenseweg-Zuid, Eindhovenseweg-Zuid, Materiaalweg, I.B.C.weg, Eindhovenseweg-Zuid, bike path, Oude Rijksweg, Oude Rijksweg",,37.56666666666667,2.9338200000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00199,departure,1,WALK,2.9338200000000003,37.56666666666667,51.5083259,5.408478,51.4998731,5.4332325,2025-05-17T16:04:26+02:00,2025-05-17T16:42:00+02:00,"Oude Rijksweg, Oude Rijksweg, bike path, Eindhovenseweg-Zuid, I.B.C.weg, Materiaalweg, Eindhovenseweg-Zuid, Eindhovenseweg-Zuid, Terraweg, Terraweg, bike path, bike path, bike path, Ekkersweijer",,37.56666666666667,2.9338200000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00200,return,1,WALK,12.19787,156.81666666666666,51.4998731,5.4332325,51.4268377,5.5133113,2025-05-17T23:36:00+02:00,2025-05-18T02:12:49+02:00,"Ekkersweijer, bike path, bike path, Ekkersweijer, bike path, path, steps, bike path, Rondje Eindhoven - Hoofdroute, path, Fransebaan, road, Cotentinlaan, Cotentinlaan, Auvergnelaan, Correzelaan, bike path, Savoiepad, bike path, Oude Bossche Baan, Doctor Berlagelaan, Europalaan, Doctor Cuyperslaan, Kloosterdreef, Kronehoefstraat, path, Kronehoefstraat, Kloosterdreef, Woenselse Markt, Kruisstraat, Kruisstraattunnel, Fellenoordpad, Vestdijktunnel, Vestdijk, Tongelresestraat, Geldropseweg, Otto Veniusweg, Jan van Eyckgracht, van Renesseweg, Poggenbeekstraat, path",,156.81666666666666,12.19787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00200,departure,1,WALK,12.19787,156.9,51.4268377,5.5133113,51.4998731,5.4332325,2025-05-17T12:50:06+02:00,2025-05-17T15:27:00+02:00,"path, Poggenbeekstraat, van Renesseweg, Jan van Eyckgracht, Otto Veniusweg, Geldropseweg, Tongelresestraat, Vestdijk, Vestdijktunnel, Fellenoordpad, Kruisstraattunnel, Kruisstraattunnel, Kruisstraat, Woenselse Markt, Kloosterdreef, Kronehoefstraat, path, Kronehoefstraat, Kloosterdreef, Doctor Cuyperslaan, Europalaan, Doctor Berlagelaan, Oude Bossche Baan, bike path, Savoiepad, bike path, Correzelaan, Auvergnelaan, Cotentinlaan, Cotentinlaan, road, Fransebaan, path, Rondje Eindhoven - Hoofdroute, bike path, steps, path, bike path, Ekkersweijer, bike path, bike path, bike path, Ekkersweijer",,156.9,12.19787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00201,departure,1,CAR,205.00379999999998,127.78333333333333,52.9963649,5.8501864,51.4998731,5.4332325,2025-05-17T16:59:13+02:00,2025-05-17T19:07:00+02:00,"Middenweg, Meenscharweg, Wildehornstersingel, Haskerveldweg, road, Haskerveldweg, Jousterweg, road, Jousterweg, road, ramp, A7, A6, E22, A6, ramp, A6, ramp, A6, ramp, A6, road, Ring Almere, ramp, A27, ramp, A27, Stichtseweg, Stichtse Brug, A27, ramp, A27, A27, Ring Utrecht, ramp, A27, Ring Utrecht, A27, Ring Utrecht, E311, A27, E30, Ring Utrecht, E311, A27, E311, ramp, A2, E25, road, A59, Ring 's-Hertogenbosch, Ring 's-Hertogenbosch, A2, Ring 's-Hertogenbosch, E25, A2, E25, Boxtelseweg, A2, E25, Rijksweg, A2, E25, ramp, Eindhovenseweg-Zuid, road, road, Eindhovenseweg-Zuid, road, Terraweg, Ekkersweijer, road, road, Ekkersweijer",,127.78333333333333,205.00379999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00201,return,1,CAR,204.48708,126.41666666666667,51.4998731,5.4332325,52.9963649,5.8501864,2025-05-17T00:54:00+02:00,2025-05-17T03:00:25+02:00,"Ekkersweijer, Terraweg, Eindhovenseweg-Zuid, Eindhovenseweg-Zuid, ramp, A2, E25, Rijksweg, A2, E25, Boxtelseweg, A2, E25, A2, Ring 's-Hertogenbosch, E25, A2, E25, ramp, A2, E25, ramp, A27, E311, ramp, A27, E311, A27, E30, Ring Utrecht, E311, A27, Ring Utrecht, E311, A27, Ring Utrecht, A27, Stichtse Brug, Stichtseweg, A27, ramp, A27, ramp, Ring Almere, Ring Almere, ramp, A6, ramp, A6, ramp, A6, A7, A6, E22, ramp, road, Jousterweg, Haskerveldweg, road, Haskerveldweg, Wildehornstersingel, Meenscharweg, Middenweg",,126.41666666666667,204.48708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00202,return,1,CAR,246.23859,153.3,51.4998731,5.4332325,53.0790622,6.8133329,2025-05-17T23:17:00+02:00,2025-05-18T01:50:18+02:00,"Ekkersweijer, Terraweg, Eindhovenseweg-Zuid, N.C.B.-weg, Kanaaldijk Noord, Hoberglaan, Bestseweg, ramp, A50, Dassenbaan, A50, E31, A50, A50, ramp, A50, ramp, A50, Slenkweg, A50, Europaweg, Delhuijzenweg, A50, Delhuijzenweg, A50, ramp, A50, ramp, A50, ramp, E232, A28, E232, A28, Rijksweg, E232, A28, ramp, N33, ramp, N385, K.J. de Vriezestraat, N385, K.J. de Vriezestraat, N385, N385, Kielsterachterweg, Westerdiepsterdallen",,153.3,246.23859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00203,departure,1,BICYCLE,32.62151,113.95,51.5685433,5.033624,51.4998731,5.4332325,2025-05-17T14:01:03+02:00,2025-05-17T15:55:00+02:00,"path, Reeshofdijk, Vijverpad, Kwekerijpad, Beelaerts van Bloklandstraat, Bokhamerstraat, Alleenhouderstraat, Burgemeester Brokxlaan, Burgemeester Brokxlaan, Gasthuisring, Hart van Brabantlaan, Spoorlaan, Nieuwe Bosscheweg, Ringbaan-Oost, Fietsroute 2, Ringbaan-Oost, Kempenbaan, Koningshoeven, Koningshoeven, Hoevense Kanaaldijk, bike path, bike path, Torentjeshoeve, Eindhovenseweg, bike path, Tilburgseweg, bike path, Tilburgseweg, Rootven, Raadhuisstraat, Oirschotseweg, Spoordonkseweg, bike path, Spoordonkseweg, Kempenweg, bike path, Oude Grintweg, Keizerweg, Kruisboog, Kempenweg, bike path, Kempenweg, Moorland, De Rijt, Heersdijk, EuroVelo 4 - Centraal-Europaroute - deel Nederland, Schelde-Rheinroute - 05 - Hilvarenbeek - Stad van Gerwen, Dijkpad, Kanaaldijk, Kanaaldijk, Bataweg, de Dieze, Terraweg, Terraweg, bike path, bike path, bike path, Ekkersweijer, Ekkersweijer",,113.95,32.62151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00203,return,1,BICYCLE,32.84225,114.96666666666667,51.4998731,5.4332325,51.5685433,5.033624,2025-05-17T23:54:00+02:00,2025-05-18T01:48:58+02:00,"Ekkersweijer, bike path, bike path, Terraweg, de Dieze, Bataweg, Kanaaldijk, Dijkpad, EuroVelo 4 - Centraal-Europaroute - deel Nederland, Schelde-Rheinroute - 05 - Hilvarenbeek - Stad van Gerwen, EuroVelo 4 - Centraal-Europaroute - deel Nederland, Schelde-Rheinroute - 05 - Hilvarenbeek - Stad van Gerwen, Heersdijk, De Rijt, Kempenweg, bike path, bike path, Kempenweg, Kempenweg, bike path, bike path, Kempenweg, Spoordonkseweg, bike path, Spoordonkseweg, Oirschotseweg, Raadhuisstraat, Rootven, Tilburgseweg, bike path, Tilburgseweg, bike path, Tilburgseweg, bike path, bike path, Eindhovenseweg, Eindhovenseweg, Torentjeshoeve, bike path, bike path, Hoevense Kanaaldijk, Koningshoeven, Koningshoeven, Kempenbaan, Ringbaan-Oost, Pelgrimsweg, bike path, Nieuwe Bosscheweg, Spoorlaan, Spoorlaan, Gasthuisring, Gasthuisring, Burgemeester Brokxlaan, Alleenhouderstraat, Bokhamerstraat, Beelaerts van Bloklandstraat, Kwekerijpad, Vijverpad, Reeshofdijk, path",,114.96666666666667,32.84225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00204,return,1,CAR,0.9183300000000001,2.05,51.4998731,5.4332325,51.4978583,5.4401394,2025-05-17T22:27:00+02:00,2025-05-17T22:29:03+02:00,"Ekkersweijer, service road",,2.05,0.9183300000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00204,departure,1,CAR,0.9183300000000001,2.05,51.4978583,5.4401394,51.4998731,5.4332325,2025-05-17T16:10:57+02:00,2025-05-17T16:13:00+02:00,"service road, Ekkersweijer",,2.05,0.9183300000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00205,return,1,CAR,87.78236,65.96666666666667,51.4998731,5.4332325,52.002288,5.4360972,2025-05-17T00:19:00+02:00,2025-05-17T01:24:58+02:00,"Ekkersweijer, Terraweg, Eindhovenseweg-Zuid, Eindhovenseweg-Zuid, ramp, A2, E25, Rijksweg, A2, E25, Boxtelseweg, A2, E25, A2, Ring 's-Hertogenbosch, E25, A2, E25, ramp, Steenweg, N830, Steenweg, Steenweg Noord, Rijksstraatweg, ramp, E31, A15, ramp, E31, A15, Rijksweg, ramp, Cuneraweg, Lijnweg, Zwarteweg, Zwarteweg, Grebbeweg, Herenstraat, N225, Herenstraat, Frederik van de Paltshof, Utrechtsestraatweg, N225, Utrechtsestraatweg, N225, Utrechtsestraatweg, N225, Rijksstraatweg, N225, Rijksstraatweg, Elsterstraatweg, Rijksstraatweg, Burgwalrotonde, Rijksstraatweg, Koningin Wilhelminaweg, Tabaksteelrotonde, Koningin Wilhelminaweg, Rijksstraatweg, road",,65.96666666666667,87.78236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00205,departure,1,CAR,90.50291,66.4,52.002288,5.4360972,51.4998731,5.4332325,2025-05-17T14:13:36+02:00,2025-05-17T15:20:00+02:00,"track, Rijksstraatweg, Galakrotonde, Rijksstraatweg, Koningin Wilhelminaweg, Tabaksteelrotonde, Koningin Wilhelminaweg, Rijksstraatweg, Burgwalrotonde, Rijksstraatweg, Elsterstraatweg, Rijksstraatweg, N225, Rijksstraatweg, N225, Utrechtsestraatweg, N225, Utrechtsestraatweg, Frederik van de Paltshof, Herenstraat, De Stikke Hucht, De Stikke Hucht, Lijnweg, Cuneraweg, ramp, E31, A15, ramp, E31, A15, ramp, E31, A15, ramp, E31, A15, ramp, E31, A15, ramp, A2, E25, road, A59, Ring 's-Hertogenbosch, Ring 's-Hertogenbosch, A2, Ring 's-Hertogenbosch, E25, A2, E25, Boxtelseweg, A2, E25, Rijksweg, A2, E25, ramp, Eindhovenseweg-Zuid, road, road, Eindhovenseweg-Zuid, road, Terraweg, Ekkersweijer, road, road, Ekkersweijer",,66.4,90.50291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00206,return,1,CAR,98.09497,67.86666666666666,51.4998731,5.4332325,51.9367925,4.7818515,2025-05-17T00:01:00+02:00,2025-05-17T01:08:52+02:00,"Ekkersweijer, Terraweg, Eindhovenseweg-Zuid, Eindhovenseweg-Zuid, ramp, A2, E25, Rijksweg, A2, E25, Boxtelseweg, A2, E25, A2, Ring 's-Hertogenbosch, E25, A2, E25, ramp, A2, E25, ramp, Weg naar de Poort, Weg der Verenigde Naties, Nelson Mandelaplein, Weg der Verenigde Naties, Moeder Teresaplein, Weg der Verenigde Naties, Albert Schweitzerplein, Provincialeweg, N210, Ingenieur F E D Enschedeweg, N210, M A Reinaldaweg, N210, M A Reinaldaweg, M.A. Reinaldaweg, N210, M.A. Reinaldaweg, N210, G.J. van Heuven Goedhartweg, C.G. Roosweg, Meester Kesperplein, C.G. Roosweg, Henri Dunantplein, C.G. Roosweg, Provincialeweg, N210, Provincialeweg, N210, Provincialeweg, Oude Spoorweg, De Molenwiek, Molenlaan, Molenhofje",,67.86666666666666,98.09497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00206,departure,1,CAR,96.76267999999999,68.21666666666667,51.9367925,4.7818515,51.4998731,5.4332325,2025-05-17T12:47:47+02:00,2025-05-17T13:56:00+02:00,"Molenhofje, Molenlaan, De Molenwiek, Oude Spoorweg, Rotonde Bergambacht, Provincialeweg, N210, Provincialeweg, N210, Provincialeweg, Rotonde Ammerstol, Provincialeweg, C.G. Roosweg, Henri Dunantplein, C.G. Roosweg, Meester Kesperplein, C.G. Roosweg, G.J. van Heuven Goedhartweg, N210, M.A. Reinaldaweg, N210, M.A. Reinaldaweg, M A Reinaldaweg, N210, M A Reinaldaweg, N210, Ingenieur F E D Enschedeweg, N210, Provincialeweg, Albert Schweitzerplein, Weg der Verenigde Naties, Moeder Teresaplein, Weg der Verenigde Naties, Nelson Mandelaplein, Weg der Verenigde Naties, ramp, A2, E25, road, A59, Ring 's-Hertogenbosch, Ring 's-Hertogenbosch, A2, Ring 's-Hertogenbosch, E25, A2, E25, Boxtelseweg, A2, E25, Rijksweg, A2, E25, ramp, Eindhovenseweg-Zuid, road, road, Eindhovenseweg-Zuid, road, Terraweg, Ekkersweijer, road, road, Ekkersweijer",,68.21666666666667,96.76267999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00207,return,1,CAR,9.891,11.733333333333333,51.4998731,5.4332325,51.4582801,5.488416,2025-05-17T23:57:00+02:00,2025-05-18T00:08:44+02:00,"Ekkersweijer, Terraweg, road, Eindhovenseweg-Zuid, Boschdijk, 2e Lieven de Keylaan, Hendrik de Keyzerplein, 1e Lieven de Keylaan, Doctor Berlagelaan, Europalaan, Orpheuslaan, road, Muzenlaan, Ariadnelaan, Creonlaan",,11.733333333333333,9.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00207,departure,1,CAR,10.41976,11.983333333333333,51.4582801,5.488416,51.4998731,5.4332325,2025-05-17T15:43:01+02:00,2025-05-17T15:55:00+02:00,"Creonlaan, Ariadnelaan, Muzenlaan, road, Orpheuslaan, link, John F. Kennedylaan, link, Onze Lieve Vrouwestraat, Pastoriestraat, Kronehoefstraat, Boschdijk, Eindhovenseweg-Zuid, Terraweg, Ekkersweijer, road, road, Ekkersweijer",,11.983333333333333,10.41976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00208,departure,1,BICYCLE,15.65724,56.36666666666667,51.3977666,5.4458332,51.4998731,5.4332325,2025-05-17T14:52:38+02:00,2025-05-17T15:49:00+02:00,"path, service road, Agterste meer, Heistraat, Dirck van Hornelaan, Professor Holstlaan, bike path, Professor Holstlaan, Bayeuxlaan, Sint Claralaan, Slowlane - Hoofdroute, Jacob van Maerlantlaan, van Meursstraat, Edenstraat, Jan Smitzlaan, Jacob Catslaan, Bilderdijklaan, bike path, Wal, Stadhuisplein, Wal, Keizersgracht, Emmasingel, Rondje Eindhoven - Aanrijdroute West, Boschdijktunnel, Fellenoordpad, Kruisstraattunnel, Kruisstraattunnel, Kruisstraat, Woenselse Markt, Kloosterdreef, bike path, Europalaan, Doctor Berlagelaan, Oude Bossche Baan, Oude Bossche Baan, Rondje Eindhoven - Hoofdroute, Rondje Eindhoven - Hoofdroute, bike path, Ekkersweijer, bike path, bike path, bike path, Ekkersweijer, Ekkersweijer",,56.36666666666667,15.65724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00208,return,1,WALK,14.623149999999999,187.16666666666666,51.4998731,5.4332325,51.3977666,5.4458332,2025-05-17T23:29:00+02:00,2025-05-18T02:36:10+02:00,"Ekkersweijer, bike path, bike path, Ekkersweijer, bike path, path, steps, bike path, Rondje Eindhoven - Hoofdroute, path, Fransebaan, road, Cotentinlaan, Cotentinlaan, Auvergnelaan, Correzelaan, bike path, Savoiepad, bike path, Oude Bossche Baan, Doctor Berlagelaan, Pasqualinistraat, Pasqualinistraat, Frankrijkstraat, Boschdijk, bike path, Boschdijk, bike path, Boschdijk, Fellenoord, Elisabethtunnel, F615, Rondje Eindhoven - Aanrijdroute West, Vonderweg, Mauritsstraat, Hoogstraat, Hoogstraat, Gestelsestraat, Genneperweg, Bayeuxlaan, Professor Holstlaan, bike path, Professor Holstlaan, Dirck van Hornelaan, path, Dirck van Hornelaan, Heistraat, path, path",,187.16666666666666,14.623149999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
